ref_num,area,city,district,Mukatat,piece_num,date,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
16528412,منطقة مكة المكرمة,جده,الربوه,3/471/ع,13,3/24/2022,سكني,شقة,1,430255,108.06,3981.6305
16513063,منطقة مكة المكرمة,جده,الريان,377/ج/س,1/30,3/24/2022,سكني,شقة,1,565000,217.2,2601.2891
16538451,منطقة مكة المكرمة,جده,الصوارى,424/ج/س,1/1,3/24/2022,زراعي,شقة,1,800000,223.53,3578.9379
16535860,منطقة مكة المكرمة,جده,العزيزية,1518/س/ت,1/1,3/24/2022,زراعي,شقة,1,800000,239.52,3340.0133
16540230,منطقة مكة المكرمة,جده,الفيحاء,444/ج/س,2/1,3/24/2022,زراعي,شقة,1,780000,159.87,4878.9641
16533453,منطقة مكة المكرمة,جده,المروة,337/ج/س,10,3/24/2022,سكني,شقة,1,410000,175.19,2340.3162
16532248,منطقة مكة المكرمة,جده,المروة,426/ب/المعدل,9,3/24/2022,سكني,شقة,1,325000,98.33,3305.1967
16528075,منطقة مكة المكرمة,جده,النزهة,3/477/ع,1/2,3/24/2022,زراعي,شقة,1,472650,112.91,4186.0774
16535689,منطقة مكة المكرمة,جده,الواحة,588/ج/س,1/1,3/24/2022,زراعي,شقة,1,370000,127.59,2899.9137
16527970,منطقة مكة المكرمة,جده,الواحة,588/ج/س,1/ح1,3/24/2022,زراعي,شقة,1,535000,167.87,3186.9899
16535959,منطقة مكة المكرمة,جده,الواحة,588/ج/س,1/ح1,3/24/2022,زراعي,شقة,1,560000,157.52,3555.1041
16540830,منطقة مكة المكرمة,جده,الواحة,588/ج/س,4/3,3/24/2022,زراعي,شقة,1,480000,120.14,3995.3387
16528124,منطقة مكة المكرمة,جده,مريخ,433/ج/س,1/1,3/24/2022,سكني,شقة,1,593544,190.64,3113.4284
16540071,منطقة مكة المكرمة,جده,مريخ,433/ج/س,1/3,3/24/2022,زراعي,شقة,1,220000,107.99,2037.2256
16540096,منطقة مكة المكرمة,جده,مريخ,433/ج/س,2/3,3/24/2022,زراعي,شقة,1,220000,107.99,2037.2256
16539381,منطقة مكة المكرمة,جده,مريخ,433/ج/س,3/2,3/24/2022,زراعي,شقة,1,250000,111.79,2236.3359
16540237,منطقة مكة المكرمة,جده,مريخ,433/ج/س,3/2,3/24/2022,زراعي,شقة,1,260000,90.15,2884.082
16539572,منطقة مكة المكرمة,جده,مريخ,433/ج/س,3/أ,3/24/2022,زراعي,شقة,1,230000,90.15,2551.3033
16539617,منطقة مكة المكرمة,جده,مريخ,433/ج/س,4/2,3/24/2022,زراعي,شقة,1,230000,90.15,2551.3033
16539470,منطقة مكة المكرمة,جده,مريخ,433/ج/س,4/3,3/24/2022,زراعي,شقة,1,175000,88.8,1970.7207
16541742,منطقة مكة المكرمة,مكة المكرمة,مخطط بطحاء قريش,1/7/78/د,13/2/16,3/24/2022,سكني,شقة,1,390000,115.24,3384.2415
16525965,منطقة مكة المكرمة,مكة المكرمة,مخطط بطحاء قريش,1/7/78/د,23,3/24/2022,سكني,شقة,1,400000,93.13,4295.0714
16538821,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/2,3/24/2022,زراعي,شقة,1,280000,120.93,2315.389
16516477,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/4,3/24/2022,زراعي,شقة,1,155925,84.62,1842.6494
16533240,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/4,3/24/2022,زراعي,شقة,1,270000,125.12,2157.9283
16531904,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/أ,3/24/2022,زراعي,شقة,1,224000,93.86,2386.5331
16531895,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,2/أ,3/24/2022,زراعي,شقة,1,255000,117.35,2172.9867
16530639,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,799/ت/1418,4,3/24/2022,سكني,شقة,1,830000,400.0,2075.0
16533125,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,أخرى,بدون,3/24/2022,زراعي,أرض زراعية,1,8000000,58510.0,136.7287
16531809,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,م/م/981,3753,3/24/2022,سكني,شقة,1,1170000,309.36,3782.0015
16529799,منطقة القصيم,بريده,الريان,290/2/ق,11/1,3/24/2022,زراعي,شقة,1,395000,152.74,2586.094
16529376,منطقة القصيم,بريده,الريان,290/2/ق,11/4,3/24/2022,زراعي,شقة,1,395000,152.74,2586.094
16534825,منطقة القصيم,بريده,الريان,290/2/ق,2/4,3/24/2022,زراعي,شقة,1,480000,152.84,3140.5391
16531686,منطقة القصيم,بريده,حي/أخرى,1046/2/ق,2,3/24/2022,سكني,شقة,1,315000,186.0,1693.5483
16533620,منطقة القصيم,بريده,المنتزة,188/ق,1/1,3/24/2022,زراعي,شقة,1,480000,310.3,1546.8901
16529499,منطقة القصيم,عنيزه,حي/أخرى,أخرى,بدون,3/24/2022,زراعي,أرض زراعية,1,900000,6300.0,142.8571
16528665,المنطقة الشرقية,الاحساء,حي/أخرى,4/350,5,3/24/2022,سكني,شقة,1,305716,151.93,2012.2161
16529072,المنطقة الشرقية,الاحساء,حي/أخرى,أخرى,بدون,3/24/2022,زراعي,أرض زراعية,1,400000,4074.3,98.1763
16539494,المنطقة الشرقية,الخبر,اشبيليا,251/2,11,3/24/2022,سكني,شقة,1,460000,169.97,2706.3599
16534260,المنطقة الشرقية,الخبر,الظهران,ش د 1135,6/2,3/24/2022,زراعي,شقة,1,570000,126.4,4509.4936
16518087,المنطقة الشرقية,الخبر,الظهران,ش د 1135,7/1,3/24/2022,زراعي,شقة,1,830000,185.87,4465.4866
16532703,المنطقة الشرقية,الخبر,جنوب غرب الانابيب,ش خ 647,1/2,3/24/2022,زراعي,شقة,1,590000,155.96,3783.0212
16532803,المنطقة الشرقية,الخبر,جنوب غرب الانابيب,ش خ 647,1/3,3/24/2022,زراعي,شقة,1,590000,155.96,3783.0212
16534431,المنطقة الشرقية,الخبر,جنوب غرب الانابيب,ش خ 647,2/3,3/24/2022,زراعي,شقة,1,580000,150.61,3851.0059
16536001,المنطقة الشرقية,الدمام,الشعلة,ش د 1236,3/أ,3/24/2022,زراعي,شقة,1,760000,203.6,3732.8094
16515919,المنطقة الشرقية,الدمام,الشعلة,ش.د/1179/معدل1,2/أ,3/24/2022,سكني,شقة,1,400000,159.03,2515.2486
16538769,المنطقة الشرقية,الدمام,النور,668/1,4/2,3/24/2022,زراعي,شقة,1,280000,108.43,2582.3111
16535406,منطقة عسير,ابها,الهيام شمال العرين,1013/1424هـ/ع/1,1/أ,3/24/2022,زراعي,شقة,1,830000,236.55,3508.7719
16528684,منطقة عسير,ابها,حي/أخرى,1194/1427هـ/ع/1,197/3,3/24/2022,سكني,شقة,1,240649,118.95,2023.1105
16532405,منطقة تبوك,تيماء,حي/أخرى,190 بتاريخ 8/9/1412هـ,2,3/24/2022,زراعي,أرض زراعية,1,20000,54000.0,0.3703
16534700,منطقة حائل,الشنان,أخرى,أخرى,238/239,3/24/2022,زراعي,أرض زراعية,1,65000,100000.0,0.65
16535831,منطقة جازان,بيش,أخرى,أخرى,1,3/24/2022,زراعي,أرض زراعية,1,693000,39939.1,17.3514
16529144,منطقة جازان,بيش,حي/أخرى,أخرى,بدون,3/24/2022,زراعي,أرض زراعية,1,200000,42405.0,4.7164
16533526,منطقة جازان,جيزان,الصفا,233,3/3,3/24/2022,زراعي,شقة,1,580000,188.62,3074.9655
16542353,منطقة الباحة,الباحه,حي/أخرى,أخرى,بدون,3/24/2022,زراعي,أرض زراعية,1,100000,575.05,173.8979
16542395,منطقة الباحة,الباحه,حي/أخرى,أخرى,بدون,3/24/2022,زراعي,أرض زراعية,1,100000,310.0,322.5806
16530701,منطقة الجوف,سكاكا,اللقائط,أخرى,بدون,3/24/2022,زراعي,أرض زراعية,1,6000000,53406.96,112.3449
16548326,منطقة الرياض,الرياض,النخيل,2113/ب,119/13,3/25/2022,سكني,شقة,1,550000,151.35,3633.961
16547277,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,656,3/25/2022,زراعي,أرض زراعية,1,170000,10000.0,17.0
16547916,منطقة الرياض,المزاحميه,أخرى,أخرى,66,3/25/2022,زراعي,أرض زراعية,1,100000,10000.0,10.0
16548376,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,55,3/25/2022,زراعي,أرض زراعية,1,1500000,10000.0,150.0
16543755,منطقة مكة المكرمة,جده,الروابى,14/101/ب/المعدل,5,3/25/2022,سكني,شقة,1,280000,91.65,3055.1009
16549969,منطقة الرياض,الرياض,لبن,2351/ب,5/2,3/26/2022,تجاري,شقة,1,350000,102.2,3424.6575
16549753,منطقة الرياض,المزاحميه,أخرى,أخرى,34,3/26/2022,زراعي,أرض زراعية,1,135000,10000.0,13.5
16549594,منطقة الرياض,المزاحميه,الجله,510,182,3/26/2022,زراعي,أرض زراعية,1,350000,10000.0,35.0
16549954,منطقة الرياض,المزاحميه,السالميه,أخرى,4295,3/26/2022,زراعي,أرض زراعية,1,205000,2000.0,102.5
16549511,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,105,3/26/2022,زراعي,أرض زراعية,1,250000,2000.0,125.0
16549514,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,120,3/26/2022,زراعي,أرض زراعية,1,250000,2000.0,125.0
16549551,منطقة مكة المكرمة,جده,السلامة,3/339/ع,5,3/26/2022,سكني,شقة,1,500000,148.5,3367.0033
16549893,منطقة مكة المكرمة,مكة المكرمة,الحمراء,1/29/4,1/أ,3/26/2022,زراعي,شقة,1,650000,178.03,3651.07
16549550,المنطقة الشرقية,الدمام,الشعلة,ش د 1236,1/أ,3/26/2022,زراعي,شقة,1,300000,174.78,1716.4435
16562065,منطقة الرياض,الخرج,العفجه,أخرى,432,3/27/2022,زراعي,أرض زراعية,1,700000,5000.0,140.0
16562409,منطقة الرياض,الخرج,العفجه,أخرى,442,3/27/2022,زراعي,أرض زراعية,1,350000,5000.0,70.0
16557726,منطقة الرياض,الخرج,غرب الهياثم,أخرى,269,3/27/2022,زراعي,أرض زراعية,1,400000,5000.0,80.0
16554106,منطقة الرياض,الدرعيه,العمارية,أخرى,10,3/27/2022,زراعي,أرض زراعية,1,2912325,10042.5,290.0
16556155,منطقة الرياض,الدرعيه,العمارية,أخرى,46,3/27/2022,زراعي,أرض زراعية,1,7082880,10416.0,680.0
16553755,منطقة الرياض,الدرعيه,العمارية,أخرى,6,3/27/2022,زراعي,أرض زراعية,1,3514875,10042.5,350.0
16553965,منطقة الرياض,الدرعيه,العمارية,أخرى,9,3/27/2022,زراعي,أرض زراعية,1,2912325,10042.5,290.0
16553273,منطقة الرياض,الدرعيه,العمارية,من اصل القطعة رقم 101,5,3/27/2022,زراعي,أرض زراعية,1,3514875,10042.5,350.0
16535218,منطقة الرياض,الدرعيه,العمارية,من القطعة رقم 2,202,3/27/2022,زراعي,أرض زراعية,1,4366080,4366.08,1000.0
16553659,منطقة الرياض,الدرعيه,العمارية,من القطعة رقم 51,167,3/27/2022,زراعي,أرض زراعية,1,1848500,3697.4,499.9459
16563909,منطقة الرياض,الرياض,الروابى,2185,3/2,3/27/2022,زراعي,شقة,1,900000,213.19,4221.5863
16556307,منطقة الرياض,الرياض,الفاروق,1906,23/12,3/27/2022,تجاري,شقة,1,75000,131.61,569.8655
16558158,منطقة الرياض,الرياض,الياسمين,1637/ك,5/49,3/27/2022,سكني,شقة,1,900000,223.42,4028.2875
16559319,منطقة الرياض,الرياض,اليرموك,1822/و,253/21,3/27/2022,سكني,شقة,1,630000,209.89,3001.5722
16558262,منطقة الرياض,الرياض,قرطبة,3195,16/2,3/27/2022,زراعي,شقة,1,444207,94.36,4707.5773
16477703,منطقة الرياض,الرياض,لبن,2351,4,3/27/2022,سكني,شقة,1,150000,130.85,1146.3507
16557501,منطقة الرياض,الرياض,نمار,2516/أ,3/2,3/27/2022,زراعي,شقة,1,490000,180.27,2718.145
16560131,منطقة الرياض,المزاحميه,أخرى,أخرى,116,3/27/2022,زراعي,أرض زراعية,1,490000,10000.0,49.0
16554161,منطقة الرياض,المزاحميه,أخرى,أخرى,18,3/27/2022,زراعي,أرض زراعية,1,2179400,10897.0,200.0
16552838,منطقة الرياض,المزاحميه,أخرى,أخرى,200,3/27/2022,زراعي,أرض زراعية,1,628200,10470.29,59.9983
16561321,منطقة الرياض,المزاحميه,أخرى,أخرى,213,3/27/2022,زراعي,أرض زراعية,1,330960,6895.0,48.0
16561372,منطقة الرياض,المزاحميه,أخرى,أخرى,214,3/27/2022,زراعي,أرض زراعية,1,225936,4707.05,47.9994
16555264,منطقة الرياض,المزاحميه,أخرى,أخرى,25,3/27/2022,زراعي,أرض زراعية,1,250000,10000.0,25.0
16558076,منطقة الرياض,المزاحميه,أخرى,أخرى,34,3/27/2022,زراعي,أرض زراعية,1,225000,10000.0,22.5
16553268,منطقة الرياض,المزاحميه,أخرى,أخرى,54,3/27/2022,زراعي,أرض زراعية,1,300000,10000.0,30.0
16551272,منطقة الرياض,المزاحميه,أخرى,أخرى,69,3/27/2022,زراعي,أرض زراعية,1,220000,11100.0,19.8198
16550441,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,86,3/27/2022,زراعي,أرض زراعية,1,700000,2800.0,250.0
16553472,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,114,3/27/2022,زراعي,أرض زراعية,1,750820,5363.37,139.9903
16560215,منطقة الرياض,المزاحميه,السالميه,أخرى,4336,3/27/2022,زراعي,أرض زراعية,1,270000,2000.0,135.0
16559363,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,354,3/27/2022,زراعي,أرض زراعية,1,420000,6000.0,70.0
16560868,منطقة الرياض,المزاحميه,الياسمين,أخرى,156و160,3/27/2022,زراعي,أرض زراعية,1,1500000,10000.0,150.0
16555951,منطقة الرياض,المزاحميه,جو,أخرى,217,3/27/2022,زراعي,أرض زراعية,1,10000,2000.0,5.0
16563959,منطقة الرياض,المزاحميه,جو,أخرى,27,3/27/2022,زراعي,أرض زراعية,1,300000,4977.0,60.2772
16555817,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,153,3/27/2022,زراعي,أرض زراعية,1,10000,2000.0,5.0
16553848,منطقة الرياض,شقراء,أخرى,أخرى,1,3/27/2022,زراعي,أرض زراعية,1,400000,60000.0,6.6666
16551865,منطقة الرياض,شقراء,بدون,أخرى,2,3/27/2022,زراعي,أرض زراعية,1,400000,60000.0,6.6666
16564046,منطقة الرياض,ضرماء,حي/أخرى,أخرى,265,3/27/2022,زراعي,أرض زراعية,1,800000,10000.0,80.0
16558827,منطقة مكة المكرمة,الطائف,القيم,175,2/2,3/27/2022,زراعي,شقة,1,480000,112.35,4272.3631
16561207,منطقة مكة المكرمة,الطائف,القيم,306/س/1415هـ,1/ح1,3/27/2022,زراعي,شقة,1,950000,269.06,3530.8109
16555007,منطقة مكة المكرمة,جده,الاجواد,373/ج/س,2,3/27/2022,سكني,شقة,1,280000,87.48,3200.7315
16552593,منطقة مكة المكرمة,جده,الروابى,185/ب,2/3,3/27/2022,زراعي,شقة,1,470000,138.44,3394.9725
16553499,منطقة مكة المكرمة,جده,حي/أخرى,أخرى,16,3/27/2022,سكني,شقة,1,600000,216.79,2767.6553
16561885,منطقة مكة المكرمة,جده,الصفا,628/ج/س,1/ح1,3/27/2022,زراعي,شقة,1,850000,193.11,4401.6363
16558306,منطقة مكة المكرمة,جده,الصفا,82/ب,1/3,3/27/2022,زراعي,شقة,1,575221,138.57,4151.1221
16560882,منطقة مكة المكرمة,جده,الصوارى,424/ج/س,1/3,3/27/2022,زراعي,شقة,1,820000,207.33,3955.0475
16559380,منطقة مكة المكرمة,جده,الصوارى,424/ج/س,2/3,3/27/2022,زراعي,شقة,1,853000,206.03,4140.1737
16560281,منطقة مكة المكرمة,جده,الواحة,588/ج/س,2/3,3/27/2022,زراعي,شقة,1,400000,135.43,2953.5553
16557655,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/أ,3/27/2022,زراعي,شقة,1,367500,104.91,3503.0025
16558179,منطقة مكة المكرمة,جده,الواحة,588/ج/س,3/أ,3/27/2022,زراعي,شقة,1,400000,95.88,4171.8815
16551635,منطقة مكة المكرمة,جده,الورود,444/ج/س/المعدل,4/1,3/27/2022,زراعي,شقة,1,625000,158.61,3940.4829
16561681,منطقة مكة المكرمة,جده,الياقوت,167/ب,6859,3/27/2022,زراعي,شقة,1,1250000,250.0,5000.0
16556890,منطقة مكة المكرمة,جده,ام السلم,363/ج/س,2/1,3/27/2022,زراعي,شقة,1,550000,218.0,2522.9357
16553281,منطقة مكة المكرمة,جده,بنى مالك,426/ج/س,1/2,3/27/2022,زراعي,شقة,1,550000,122.64,4484.6705
16556389,منطقة مكة المكرمة,جده,مريخ,433/ج/س,1/1,3/27/2022,زراعي,شقة,1,589000,178.18,3305.6459
16557991,منطقة مكة المكرمة,جده,مريخ,433/ج/س,2/1,3/27/2022,زراعي,شقة,1,500000,135.08,3701.5102
16558340,منطقة مكة المكرمة,جده,مريخ,433/ج/س,2/1,3/27/2022,زراعي,شقة,1,650000,215.87,3011.0714
16558115,منطقة مكة المكرمة,جده,مريخ,433/ج/س,2/4,3/27/2022,زراعي,شقة,1,766500,216.79,3535.6796
16557325,منطقة مكة المكرمة,جده,مريخ,433/ج/س,2/ح1,3/27/2022,زراعي,شقة,1,799900,210.34,3802.8905
16563901,منطقة مكة المكرمة,مكة المكرمة,الحمراء,1/29/4,1/3,3/27/2022,زراعي,شقة,1,700000,180.38,3880.6963
16560243,منطقة مكة المكرمة,مكة المكرمة,بطحاء قريش النموذجى,1/7/78/د,2/7,3/27/2022,سكني,شقة,1,550000,142.94,3847.7682
16555245,منطقة مكة المكرمة,مكة المكرمة,حي/أخرى,ك ك 1/29/15/ب,2/3,3/27/2022,زراعي,شقة,1,795000,220.01,3613.4721
16560320,منطقة مكة المكرمة,مكة المكرمة,مخطط المسفلة الواقع فى جزئى 10 و11,1/7/75,15/791,3/27/2022,سكني,شقة,1,425000,150.5,2823.9202
16561278,منطقة مكة المكرمة,مكة المكرمة,مخطط بطحاء قريش,1/7/78/د,4/85/11,3/27/2022,سكني,شقة,1,225000,63.71,3531.6276
16557023,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/2,3/27/2022,زراعي,شقة,1,160000,77.29,2070.1255
16555923,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,1/3,3/27/2022,زراعي,شقة,1,237000,74.89,3164.6414
16554232,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/2,3/27/2022,زراعي,شقة,1,200000,96.76,2066.9698
16554464,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/4,3/27/2022,زراعي,شقة,1,285000,103.05,2765.6477
16555483,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/5,3/27/2022,زراعي,شقة,1,270000,117.35,2300.8095
16555603,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,3/5,3/27/2022,زراعي,شقة,1,270000,117.35,2300.8095
16272682,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,4/2,3/27/2022,زراعي,شقة,1,270000,114.57,2356.6378
16528147,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,4/4,3/27/2022,زراعي,شقة,1,165000,79.57,2073.6458
16555348,منطقة مكة المكرمة,مكة المكرمة,واحة مكة التطويرى الأول المعدل,ك ك 1/28/28,4/5,3/27/2022,زراعي,شقة,1,269325,120.42,2236.547
16489239,منطقة المدينة المنورة,العلا,حي/أخرى,أخرى,بدون,3/27/2022,زراعي,أرض زراعية,1,250000,19184.0,13.0316
16550911,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,78 فى 18/11/1401,57,3/27/2022,زراعي,أرض زراعية,1,150000,20000.0,7.5
16550975,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,78 فى 18/11/1401,58,3/27/2022,زراعي,أرض زراعية,1,350000,20000.0,17.5
16555070,منطقة المدينة المنورة,المدينة المنورة,المنح بالحره الشرقيه,8/ف/1409,3/1,3/27/2022,زراعي,شقة,1,700000,180.19,3884.7882
16557752,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,ث/1406,76,3/27/2022,زراعي,أرض زراعية,1,20000,29923.54,0.6683
16553957,منطقة المدينة المنورة,المدينة المنورة,حي/أخرى,ل/1403,266,3/27/2022,زراعي,أرض زراعية,1,95000,29209.84,3.2523
16556578,منطقة القصيم,المذنب,حي/أخرى,أخرى,67/68,3/27/2022,زراعي,أرض زراعية,1,40000,120200.0,0.3327
16556170,المنطقة الشرقية,الخبر,حي/أخرى,38/2,1/أ,3/27/2022,زراعي,شقة,1,775000,203.42,3809.8515
16533531,المنطقة الشرقية,الخبر,الظهران,ش د 1135,1/1,3/27/2022,زراعي,شقة,1,780000,168.04,4641.7519
16533433,المنطقة الشرقية,الخبر,الظهران,ش د 1135,8/1,3/27/2022,زراعي,شقة,1,780000,168.11,4639.8191
16557958,المنطقة الشرقية,الخبر,حي/أخرى,ش خ 647,1/2,3/27/2022,زراعي,شقة,1,615000,149.24,4120.8791
16555490,المنطقة الشرقية,الخبر,جنوب غرب الانابيب,ش خ 647,1/1,3/27/2022,زراعي,شقة,1,590000,155.96,3783.0212
16554606,المنطقة الشرقية,الدمام,الصفا,61/1,3,3/27/2022,سكني,شقة,1,500000,255.64,1955.8754
16558022,المنطقة الشرقية,الدمام,الفردوس,747,1/2,3/27/2022,زراعي,شقة,1,750000,200.5,3740.6483
16550881,المنطقة الشرقية,الدمام,النور,1012/ش.د,8,3/27/2022,سكني,شقة,1,180000,108.41,1660.3634
16555826,المنطقة الشرقية,الدمام,النور,226/1,3,3/27/2022,سكني,شقة,1,470000,254.02,1850.248
16551402,المنطقة الشرقية,النعيريه,حي/أخرى,أخرى,1,3/27/2022,زراعي,أرض زراعية,1,500000,44415.0,11.2574
16554751,منطقة الباحة,الباحه,حي/أخرى,أخرى,2/أ,3/27/2022,زراعي,شقة,1,620000,244.11,2539.8385
16529886,منطقة الرياض,الافلاج,حي/أخرى,120,10,3/28/2022,زراعي,أرض زراعية,1,10000,50000.0,0.2
16573749,منطقة الرياض,الخرج,الزاهر,529,1/1,3/28/2022,زراعي,شقة,1,465000,201.94,2302.6641
16581168,منطقة الرياض,الدرعيه,العمارية,من القطعة رقم 91 من المخطط رقم 175 فى 30/6/1430هـ,69,3/28/2022,زراعي,أرض زراعية,1,1654563,10000.0,165.4563
16576206,منطقة الرياض,الرياض,اشبيليا,2714,72/14,3/28/2022,سكني,شقة,1,586183,160.88,3643.6039
16569815,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,1/ح1,3/28/2022,زراعي,شقة,1,300000,123.06,2437.8352
16571861,منطقة الرياض,الرياض,الدريهمية,802,1/أ,3/28/2022,زراعي,شقة,1,570000,140.33,4061.8542
16573842,منطقة الرياض,الرياض,الرمال,3300,2/1,3/28/2022,زراعي,شقة,1,470000,100.23,4689.2148
16577094,منطقة الرياض,الرياض,العزيزية,2740/أ,1/1,3/28/2022,زراعي,شقة,1,750000,241.95,3099.814
16572366,منطقة الرياض,الرياض,العزيزية,2740/أ,1393/1/1,3/28/2022,سكني,شقة,1,440000,150.54,2922.8112
16581955,منطقة الرياض,الرياض,الفلاح,2924,11,3/28/2022,سكني,شقة,1,425000,109.36,3886.2472
16573615,منطقة الرياض,الرياض,بدر,3314/11,1/أ,3/28/2022,زراعي,شقة,1,715000,208.17,3434.6927
16571049,منطقة الرياض,الرياض,طويق,2509,1/ح1,3/28/2022,زراعي,شقة,1,442000,128.23,3446.9312
16573908,منطقة الرياض,الرياض,طويق,2509,2/ح1,3/28/2022,زراعي,شقة,1,530100,136.84,3873.8672
16573987,منطقة الرياض,الرياض,طويق,2509,3/2,3/28/2022,زراعي,شقة,1,665000,189.1,3516.6578
16569839,منطقة الرياض,الرياض,قرطبة,1822/د,3/1,3/28/2022,زراعي,شقة,1,737100,160.94,4579.9676
16503481,منطقة الرياض,الرياض,قرطبة,2231/ب,6/1,3/28/2022,زراعي,شقة,1,827400,196.88,4202.5599
16571212,منطقة الرياض,الرياض,لبن,2351,15/14,3/28/2022,تجاري,شقة,1,468920,134.05,3498.0977
16577594,منطقة الرياض,الرياض,لبن,2351,2/1,3/28/2022,زراعي,شقة,1,400000,123.75,3232.3232
16583438,منطقة الرياض,الرياض,لبن,2351,2/34,3/28/2022,سكني,شقة,1,510000,176.93,2882.4959
16580231,منطقة الرياض,الرياض,لبن,2351/2,3159/3,3/28/2022,سكني,شقة,1,678495,146.42,4633.8956
16573681,منطقة الرياض,الرياض,نمار,2516/أ,2/ح1,3/28/2022,زراعي,شقة,1,450000,114.22,3939.7653
16578551,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,384,3/28/2022,زراعي,أرض زراعية,1,380000,10000.0,38.0
16573188,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,2,3/28/2022,زراعي,أرض زراعية,1,1500000,52800.0,28.409
16571292,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,3,3/28/2022,زراعي,أرض زراعية,1,300000,56000.0,5.3571
16584353,منطقة الرياض,المزاحميه,أخرى,أخرى,39,3/28/2022,زراعي,أرض زراعية,1,50000,10000.0,5.0
16581468,منطقة الرياض,المزاحميه,أخرى,أخرى,393,3/28/2022,زراعي,أرض زراعية,1,350000,2000.0,175.0
16581964,منطقة الرياض,المزاحميه,أخرى,أخرى,8,3/28/2022,زراعي,أرض زراعية,1,210000,10000.0,21.0
16582762,منطقة الرياض,المزاحميه,الجله,408,111,3/28/2022,زراعي,أرض زراعية,1,300000,10000.0,30.0
16582962,منطقة الرياض,المزاحميه,السالميه,أخرى,4209,3/28/2022,زراعي,أرض زراعية,1,10000,2000.0,5.0
16574957,منطقة الرياض,المزاحميه,الشعلة/ 2,أخرى,1102,3/28/2022,زراعي,أرض زراعية,1,200000,4000.0,50.0
16573415,منطقة الرياض,المزاحميه,الشعلة/ 2,أخرى,أ ل ج ز ء/665,3/28/2022,تجاري,أرض زراعية,1,440000,1663.545,264.4953
16582100,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,7و8,3/28/2022,زراعي,أرض زراعية,1,2000000,10000.0,200.0
16577167,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,63,3/28/2022,زراعي,أرض زراعية,1,500000,2000.0,250.0
16577223,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,64,3/28/2022,زراعي,أرض زراعية,1,500000,2000.0,250.0
16570483,منطقة الرياض,المزاحميه,جو,أخرى,18,3/28/2022,زراعي,أرض زراعية,1,900000,4973.0,180.9772
16578779,منطقة الرياض,المزاحميه,زهرة الربيع,أخرى,4100,3/28/2022,زراعي,أرض زراعية,1,200000,2000.0,100.0
16555551,منطقة الرياض,شقراء,حي/أخرى,أخرى,2,3/28/2022,زراعي,أرض زراعية,1,75000,66400.0,1.1295
16583055,منطقة الرياض,ضرماء,السالمية حى السالمية,أخرى,4210,3/28/2022,زراعي,أرض زراعية,1,10000,2000.0,5.0
16574591,منطقة مكة المكرمة,الطائف,القيم,306/س/1415هـ,8,3/28/2022,سكني,شقة,1,100000,191.6,521.9206
