ref_num,area,city,district,Mukatat,piece_num,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
19647699.0,المنطقة الشرقية,العيون,حي/أخرى,4/1170,356,سكني,أرض,1.0,680000.0,400.0,1700.0
19645957.0,المنطقة الشرقية,العيون,الصفا,14/93,1834,سكني,أرض,1.0,993000.0,1279.86,775.87
19645804.0,المنطقة الشرقية,العيون,الصفا,14/93,1835,سكني,أرض,1.0,967000.0,1279.97,755.49
19645711.0,المنطقة الشرقية,العيون,الصفا,14/93,1836,سكني,أرض,1.0,1056650.0,1250.0,845.32
19645852.0,المنطقة الشرقية,العيون,الصفا,14/93,1837,سكني,أرض,1.0,964000.0,1250.0,771.2
19645904.0,المنطقة الشرقية,العيون,الصفا,14/93,1839,سكني,أرض,1.0,1037750.0,1185.99,875.01
19641503.0,المنطقة الشرقية,العيون,حي/أخرى,15/28,422/أ,سكني,أرض,1.0,600000.0,500.0,1200.0
19647960.0,المنطقة الشرقية,العيون,ضاحية هجر,4/640,63,سكني,أرض,1.0,150000.0,500.0,300.0
19647560.0,المنطقة الشرقية,القطيف,الرضا,ش/ق/1459,165/ج,سكني,أرض,1.0,1080000.0,400.0,2700.0
19647792.0,المنطقة الشرقية,القطيف,الرضا,ش/ق/1459,318/ج,سكني,أرض,1.0,1000000.0,400.0,2500.0
19646588.0,المنطقة الشرقية,القطيف,حي/أخرى,3/848,221,سكني,أرض,1.0,1618000.0,770.52,2099.88
19478845.0,المنطقة الشرقية,القطيف,سيهات,أخرى,1,تجاري,أرض,1.0,100000.0,325.58,307.14
19642087.0,المنطقة الشرقية,النعيريه,حي/أخرى,أخرى,210,سكني,أرض,1.0,100000.0,866.0,115.47
19633702.0,المنطقة الشرقية,النعيريه,ش ن/ 133/ معدل 1,أخرى,154/ح,سكني,أرض,1.0,20000.0,885.75,22.58
19619876.0,المنطقة الشرقية,النعيريه,ش ن/ 133/ معدل 1,أخرى,205/ب,سكني,أرض,1.0,30000.0,720.0,41.67
19644569.0,المنطقة الشرقية,حفر الباطن,الربوة,9/148,271,سكني,أرض,1.0,60000.0,400.0,150.0
19642045.0,المنطقة الشرقية,حفر الباطن,الروضة,9/141,33,تجاري,أرض,1.0,200000.0,500.0,400.0
19644005.0,المنطقة الشرقية,حفر الباطن,السليمانية,Sep-93,138,سكني,أرض,1.0,100000.0,500.0,200.0
19643868.0,المنطقة الشرقية,حفر الباطن,الصناعية,Sep-99,50,سكني,أرض,1.0,100000.0,420.0,238.1
19644552.0,المنطقة الشرقية,حفر الباطن,الفيصلية,18/15,131,سكني,أرض,1.0,50000.0,525.0,95.24
19634434.0,المنطقة الشرقية,حفر الباطن,المصيف,9/107,43,سكني,أرض,1.0,80000.0,525.0,152.38
19644460.0,المنطقة الشرقية,رأس تنوره,قرطبة,Jun-48,248,سكني,أرض,1.0,825000.0,500.0,1650.0
19632719.0,المنطقة الشرقية,قرية العليا,حي/أخرى,أخرى,72/ب,سكني,أرض,1.0,37000.0,500.0,74.0
19633277.0,المنطقة الشرقية,قرية العليا,حي/أخرى,أخرى,271/ب,تجاري,أرض,1.0,75000.0,640.0,117.19
19633800.0,المنطقة الشرقية,قرية العليا,اللهابه,ش ع 64,127,سكني,أرض,1.0,35000.0,792.0,44.19
19644447.0,منطقة عسير,ابها,حي/أخرى,أخرى,182 ب,سكني,أرض,1.0,90000.0,500.0,180.0
19646160.0,منطقة عسير,ابها,1181/ 1427 /ع /1 /1 (المعدل)/س,أخرى,1510,زراعي,أرض,1.0,10000.0,500.0,20.0
19646150.0,منطقة عسير,ابها,1181/ 1427 /ع /1 /1 (المعدل)/س,أخرى,1834,زراعي,أرض,1.0,30000.0,475.0,63.16
19643342.0,منطقة عسير,ابها,1181/ 1427 /ع /1 /1 (المعدل)/س,أخرى,255,زراعي,أرض,1.0,150000.0,515.67,290.88
19647994.0,منطقة عسير,ابها,حي/أخرى,1032/1424/ع/1,19,سكني,أرض,1.0,465000.0,703.0,661.45
19641726.0,منطقة عسير,ابها,المحاله,745/1416هـ/ع/1,456,سكني,أرض,1.0,770000.0,800.0,962.5
19642341.0,منطقة عسير,ابها,شعب عما بقرية ال جرجر بنى مالك,2273/1436هـ/ع/1,72/أ,سكني,أرض,1.0,480000.0,300.0,1600.0
19642295.0,منطقة عسير,ابها,شعب عما بقرية ال جرجر بنى مالك,2273/1436هـ/ع/1,72/ب,سكني,أرض,1.0,478400.0,299.0,1600.0
19643864.0,منطقة عسير,احد رفيده,حي/أخرى,390/1431/ع/6,407,تجاري,أرض,1.0,710909.0,572.64,1241.46
19643953.0,منطقة عسير,احد رفيده,حي/أخرى,398/1431/ع/6,11,سكني,أرض,1.0,500000.0,600.0,833.33
19644839.0,منطقة عسير,بيشه,حي/أخرى,244/1422,293,سكني,أرض,1.0,50000.0,750.0,66.67
19634937.0,منطقة عسير,تثليت,110/ 1427/ ع/ 9,أخرى,1436,سكني,أرض,1.0,60000.0,600.0,100.0
19648052.0,منطقة عسير,خميس مشيط,1052/ 1435/ ع/2/ س,أخرى,1330,زراعي,أرض,1.0,38000.0,509.6,74.57
19645798.0,منطقة عسير,خميس مشيط,1052/ 1435/ ع/2/ س,أخرى,1469,زراعي,أرض,1.0,50000.0,525.0,95.24
19642621.0,منطقة عسير,خميس مشيط,حي/أخرى,639/1421/ع/2,1/أ,زراعي,شقة,1.0,515000.0,213.92,2407.44
19643905.0,منطقة عسير,خميس مشيط,حي/أخرى,674/1423/ع/2,2/أ,زراعي,شقة,1.0,750000.0,238.9,3139.39
19644242.0,منطقة عسير,خميس مشيط,حي/أخرى,164/1403/ج/2,70,سكني,أرض,1.0,30000.0,400.0,75.0
19645799.0,منطقة عسير,خميس مشيط,حي/أخرى,521/1417/ع/2,28,سكني,أرض,1.0,350000.0,625.5,559.55
19641253.0,منطقة عسير,خميس مشيط,حي/أخرى,19/1416/ع16,21,سكني,أرض,1.0,50000.0,625.0,80.0
19645346.0,منطقة عسير,خميس مشيط,حي/أخرى,210/1405/ج/2,2370,سكني,أرض,1.0,110000.0,400.0,275.0
19625462.0,منطقة عسير,محايل عسير,حي/أخرى,أخرى,172,سكني,أرض,1.0,55000.0,625.0,88.0
19634082.0,منطقة عسير,محايل عسير,حي/أخرى,3373/س المعدل,ب 22,سكني,أرض,1.0,20000.0,500.0,40.0
19641342.0,منطقة عسير,محايل عسير,حي/أخرى,3373/س المعدل,د189,سكني,أرض,1.0,95000.0,534.19,177.84
19634146.0,منطقة تبوك,تبوك,البوادى,545/38/ت,186,سكني,أرض,1.0,300000.0,640.0,468.75
19648202.0,منطقة تبوك,تبوك,البوادى,545/38/ت,477,تجاري,أرض,1.0,800000.0,640.0,1250.0
19628763.0,منطقة تبوك,تبوك,التعاون,ت/ت/96,1491,سكني,أرض,1.0,1476137.0,630.0,2343.07
19641818.0,منطقة تبوك,تبوك,الربوه,89,367,سكني,أرض,1.0,200000.0,875.0,228.57
19648234.0,منطقة تبوك,تبوك,الريان,ت/ت/15,773,تجاري,أرض,1.0,240000.0,598.34,401.11
19644558.0,منطقة تبوك,تيماء,الرحمانية,123,82,سكني,أرض,1.0,10000.0,560.0,17.86
19645693.0,منطقة تبوك,حقل,حي/أخرى,أخرى,209,سكني,أرض,1.0,130000.0,600.0,216.67
19640921.0,منطقة حائل,الحائط,أخرى,أخرى,721,تجاري,أرض,1.0,38000.0,773.0,49.16
19633089.0,منطقة حائل,الشنان,572 مخطط طابه,أخرى,210,سكني,أرض,1.0,15000.0,925.0,16.22
19593246.0,منطقة حائل,الشنان,حي/أخرى,561,371,سكني,أرض,1.0,33000.0,900.0,36.67
19641439.0,منطقة حائل,حائل,2020/ س,أخرى,1765,سكني,أرض,1.0,110000.0,579.89,189.69
19643933.0,منطقة حائل,حائل,السويفله,2728,206,سكني,أرض,1.0,70000.0,413.22,169.4
19642978.0,منطقة حائل,حائل,القاعد,461,42,سكني,أرض,1.0,50000.0,625.0,80.0
19642992.0,منطقة حائل,حائل,المطار,169,1137,سكني,أرض,1.0,600000.0,607.86,987.07
19633135.0,منطقة حائل,حائل,الوادى,1000,4108/1,سكني,أرض,1.0,250000.0,390.0,641.03
19647571.0,منطقة حائل,حائل,حي/أخرى,302,560,سكني,أرض,1.0,580000.0,400.0,1450.0
19648018.0,منطقة حائل,حائل,نقرة قفار,0801-0815-002127,39,سكني,أرض,1.0,80000.0,404.25,197.9
19647894.0,منطقة حائل,حائل,نقرة قفار,0801-0815-002127,8,سكني,أرض,1.0,100000.0,659.96,151.52
19642610.0,منطقة الحدود الشمالية,رفحاء,حي/أخرى,أخرى,262,سكني,أرض,1.0,35000.0,736.0,47.55
19643090.0,منطقة الحدود الشمالية,رفحاء,حي/أخرى,أخرى,229,سكني,أرض,1.0,100000.0,460.0,217.39
19632388.0,منطقة الحدود الشمالية,عرعر,اشبيليه,24/د/ر/1433,993,سكني,أرض,1.0,80000.0,1044.75,76.57
19647722.0,منطقة الحدود الشمالية,عرعر,الجوهرة,2/ظ/1415,388/ب,تجاري,أرض,1.0,850000.0,810.0,1049.38
19647624.0,منطقة الحدود الشمالية,عرعر,حي/أخرى,2/ظ/1415,389/ب,سكني,أرض,1.0,850000.0,689.0,1233.67
19644091.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,246و247/د,تجاري,أرض,1.0,740400.0,1224.0,604.9
19644623.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,248و249/د,تجاري,أرض,1.0,750000.0,1250.0,600.0
19645272.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,250و251/د,تجاري,أرض,1.0,750000.0,1250.0,600.0
19645555.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,252و253/د,تجاري,أرض,1.0,750000.0,1250.0,600.0
19645771.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,254و255/د,تجاري,أرض,1.0,750000.0,1250.0,600.0
19648266.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,398/د,سكني,أرض,1.0,218750.0,625.0,350.0
19648160.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,399/د,سكني,أرض,1.0,218750.0,625.0,350.0
19648085.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,400/د,سكني,أرض,1.0,218750.0,625.0,350.0
19647966.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,401/د,سكني,أرض,1.0,218750.0,625.0,350.0
19647847.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,402/د,سكني,أرض,1.0,206927.0,584.97,353.74
19647742.0,منطقة الحدود الشمالية,عرعر,المباركية,69/د/ر/1440,403/د,سكني,أرض,1.0,212289.0,622.67,340.93
19646810.0,منطقة الحدود الشمالية,عرعر,غرناطه,17/د/ر/1429,1664/ب,سكني,أرض,1.0,70000.0,630.0,111.11
19633483.0,منطقة الحدود الشمالية,عرعر,غرناطه,17/د/ر/1429,560/أ,سكني,أرض,1.0,10000.0,630.0,15.87
19513253.0,منطقة جازان,ابو عريش,الأندلس,271,4,سكني,أرض,1.0,480000.0,563.12,852.39
19633441.0,منطقة جازان,ابو عريش,حي/أخرى,68,3,سكني,أرض,1.0,200000.0,400.0,500.0
19644948.0,منطقة جازان,ابو عريش,رح ابى عريش,153,509/4,سكني,أرض,1.0,100000.0,640.0,156.25
19628058.0,منطقة جازان,ابو عريش,رح ابى عريش,153,69/4,سكني,أرض,1.0,100000.0,640.0,156.25
19633961.0,منطقة جازان,جيزان,أخرى,أخرى,6أ,سكني,أرض,1.0,200000.0,450.0,444.44
19644338.0,منطقة جازان,جيزان,الأندلس بضاحية الملك عبدالله,522,13,سكني,أرض,1.0,300000.0,1050.0,285.71
19644601.0,منطقة جازان,جيزان,الأندلس بضاحية الملك عبدالله,522,316,سكني,أرض,1.0,350000.0,1017.8,343.88
19646057.0,منطقة جازان,جيزان,الأندلس بضاحية الملك عبدالله,522,788,سكني,أرض,1.0,200000.0,1101.8,181.52
19646477.0,منطقة جازان,جيزان,الحزم بضاحية الملك عبدالله,517,123,سكني,أرض,1.0,100000.0,1058.0,94.52
19634003.0,منطقة جازان,جيزان,الرحاب,192,12أ,سكني,أرض,1.0,200000.0,450.0,444.44
19634109.0,منطقة جازان,جيزان,الرحاب,192,39,سكني,أرض,1.0,250000.0,624.0,400.64
19634090.0,منطقة جازان,جيزان,السويس,ب,8/681,سكني,شقة,1.0,100000.0,139.56,716.54
19644654.0,منطقة جازان,جيزان,الشاطئ,5م/ج ص,443,سكني,أرض,1.0,500000.0,900.0,555.56
19644838.0,منطقة جازان,جيزان,الناصرية بضاحية الملك عبدالله,507,394/1,سكني,أرض,1.0,100000.0,1000.0,100.0
19646026.0,منطقة نجران,نجران,حي/أخرى,1/ن/ح/1414,1016,سكني,أرض,1.0,30000.0,720.0,41.67
19633256.0,منطقة نجران,نجران,الحصينيه,1/ن/ح/1414,321,تجاري,أرض,1.0,60000.0,640.0,93.75
19644490.0,منطقة نجران,نجران,الروضه,12/ن/1425,1/1,زراعي,شقة,1.0,10000.0,522.23,19.15
19633018.0,منطقة نجران,نجران,حي/أخرى,20/ن/1415,382,سكني,أرض,1.0,100000.0,760.0,131.58
19633390.0,منطقة نجران,نجران,حي/أخرى,4/ن/1416,548,تجاري,أرض,1.0,50000.0,760.0,65.79
19633190.0,منطقة نجران,نجران,الشرفه الجنوبية/ أ,4/ن/1416,2650,سكني,أرض,1.0,50000.0,630.0,79.37
19625402.0,منطقة نجران,نجران,حي/أخرى,4,667,سكني,أرض,1.0,200000.0,792.98,252.21
19645379.0,منطقة نجران,نجران,حي/أخرى,1245/24/3/1407,1184,سكني,أرض,1.0,500000.0,625.0,800.0
19625534.0,منطقة نجران,نجران,خباش,8/ن/1414,297,سكني,أرض,1.0,91000.0,704.0,129.26
19632720.0,منطقة نجران,نجران,حي/أخرى,7/ن,293,سكني,أرض,1.0,100000.0,441.0,226.76
19623040.0,منطقة نجران,نجران,شرق المطار/ أ,1/ن/1414,940,سكني,أرض,1.0,100000.0,714.0,140.06
19633332.0,منطقة نجران,يدمه,2/ ن/ ى/ 1411,أخرى,749,سكني,أرض,1.0,10000.0,800.0,12.5
19633306.0,منطقة نجران,يدمه,2/ ن/ ى/ 1411,أخرى,751,سكني,أرض,1.0,10000.0,800.0,12.5
19632993.0,منطقة نجران,يدمه,6/ ن/ ى/ 1419,أخرى,1757,تجاري,أرض,1.0,85000.0,1200.0,70.83
19625666.0,منطقة الباحة,الباحه,حي/أخرى,أخرى,206,سكني,أرض,1.0,350000.0,841.0,416.17
19582648.0,منطقة الباحة,بلجرشي,حي/أخرى,139,61,سكني,أرض,1.0,180000.0,684.0,263.16
19645408.0,منطقة الباحة,بلجرشي,حي/أخرى,جرد,202,سكني,أرض,1.0,369107.0,402.45,917.15
19642093.0,منطقة الجوف,دومة الجندل,العزيزية,5/4/1/1423,99,سكني,أرض,1.0,90000.0,629.39,143.0
19633817.0,منطقة الجوف,سكاكا,الضاحية,34/1/2/1417,54/ج,سكني,أرض,1.0,50000.0,589.8,84.77
19633692.0,منطقة الجوف,سكاكا,حي/أخرى,83/1/2/1433,890,تجاري,أرض,1.0,150000.0,540.0,277.78
19645826.0,منطقة الجوف,طبرجل,حي/أخرى,أخرى,5,سكني,أرض,1.0,182000.0,623.35,291.97
19643284.0,منطقة الجوف,طبرجل,المنتزة,6/7/2/1432,5,سكني,أرض,1.0,10000.0,650.81,15.37
19649853.0,منطقة الرياض,الافلاج,الفيصليه,409,522,تجاري,أرض,1.0,70000.0,625.0,112.0
19651206.0,منطقة الرياض,الافلاج,الملك عبدالله,876,640,سكني,أرض,1.0,65000.0,660.0,98.48
19655874.0,منطقة الرياض,الافلاج,حي/أخرى,868,54/ب,سكني,أرض,1.0,15000.0,300.0,50.0
19650296.0,منطقة الرياض,الخرج,الثليماء,1427,436,سكني,أرض,1.0,90000.0,475.0,189.47
19650314.0,منطقة الرياض,الخرج,الثليماء,1427,438,سكني,أرض,1.0,90000.0,475.0,189.47
19650903.0,منطقة الرياض,الخرج,اليرموك,1009/2,766/ب,سكني,أرض,1.0,464597.0,300.0,1548.66
19622990.0,منطقة الرياض,الدرعيه,حي/أخرى,أخرى,187,سكني,أرض,1.0,550000.0,600.0,916.67
19652671.0,منطقة الرياض,الدرعيه,عقرباء,273/أ/2/س,935,سكني,أرض,1.0,1250000.0,484.39,2580.57
19656205.0,منطقة الرياض,الدوادمي,أخرى,أخرى,138,سكني,أرض,1.0,35000.0,831.66,42.08
19656656.0,منطقة الرياض,الدوادمي,أخرى,أخرى,84,سكني,أرض,1.0,35000.0,584.1,59.92
19656476.0,منطقة الرياض,الدوادمي,أخرى,أخرى,85,سكني,أرض,1.0,35000.0,583.0,60.03
19656528.0,منطقة الرياض,الدوادمي,أخرى,أخرى,86,سكني,أرض,1.0,35000.0,584.7,59.86
19656543.0,منطقة الرياض,الدوادمي,أخرى,أخرى,89,سكني,أرض,1.0,35000.0,583.0,60.03
19654920.0,منطقة الرياض,الرياض,الاندلس,1896,1216/2,سكني,أرض,1.0,450000.0,300.0,1500.0
19654947.0,منطقة الرياض,الرياض,الاندلس,1896,1218/1,سكني,أرض,1.0,450000.0,300.0,1500.0
19652813.0,منطقة الرياض,الرياض,الحزم,2191,700,سكني,أرض,1.0,900000.0,600.0,1500.0
19652335.0,منطقة الرياض,الرياض,الخليج,1932,1456/2,سكني,أرض,1.0,1490000.0,420.0,3547.62
19656458.0,منطقة الرياض,الرياض,الخير,3312/ب,4148/1,سكني,أرض,1.0,615000.0,436.75,1408.13
19647324.0,منطقة الرياض,الرياض,الخير,3414,137/2,سكني,أرض,1.0,450000.0,390.0,1153.85
19655747.0,منطقة الرياض,الرياض,الخير,3540,779/1,سكني,أرض,1.0,390000.0,360.0,1083.33
19654400.0,منطقة الرياض,الرياض,الخير,3543,202,سكني,أرض,1.0,830000.0,750.0,1106.67
19656114.0,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,32/1,سكني,شقة,1.0,100000.0,86.23,1159.69
19651418.0,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,4368/1,سكني,أرض,1.0,556994.0,260.0,2142.28
19640138.0,منطقة الرياض,الرياض,الرابية,3096,522,سكني,أرض,1.0,500000.0,910.0,549.45
19654723.0,منطقة الرياض,الرياض,الربيع,1637/ك,1967/2,سكني,أرض,1.0,1430730.0,433.35,3301.56
19656235.0,منطقة الرياض,الرياض,الرفيعة,383,100/3,سكني,أرض,1.0,450000.0,175.0,2571.43
19656056.0,منطقة الرياض,الرياض,الرمال,3242,1982,سكني,أرض,1.0,965250.0,584.54,1651.3
19651272.0,منطقة الرياض,الرياض,الرمال,3285,576/2,سكني,أرض,1.0,1345105.0,387.5,3471.24
19652713.0,منطقة الرياض,الرياض,الشرفية,383,3/28/27,سكني,أرض,1.0,1079000.0,372.4,2897.42
19653989.0,منطقة الرياض,الرياض,الصفاء,3203/1,1474/1,سكني,أرض,1.0,1802000.0,530.0,3400.0
19653413.0,منطقة الرياض,الرياض,الصفاء,3203/1,1474/3,سكني,أرض,1.0,1802000.0,530.0,3400.0
19656204.0,منطقة الرياض,الرياض,العريجاء,2008,2/518,سكني,أرض,1.0,513500.0,400.0,1283.75
19652279.0,منطقة الرياض,الرياض,العزيزية,2740/أ,924/1,سكني,أرض,1.0,1350000.0,439.8,3069.58
19656452.0,منطقة الرياض,الرياض,العليا,1343,762,سكني,أرض,1.0,700000.0,270.0,2592.59
19652706.0,منطقة الرياض,الرياض,حي/أخرى,3063,4047/1,سكني,أرض,1.0,50000.0,403.2,124.01
19652422.0,منطقة الرياض,الرياض,حي/أخرى,3063,4049/1,سكني,أرض,1.0,50000.0,403.48,123.92
19652400.0,منطقة الرياض,الرياض,الغنامية,3022,2680/5,سكني,أرض,1.0,300000.0,810.0,370.37
19651002.0,منطقة الرياض,الرياض,القادسية,3715,518/1,سكني,أرض,1.0,1171255.0,390.0,3003.22
19650369.0,منطقة الرياض,الرياض,القدس,2938,1/ح1,زراعي,شقة,1.0,700000.0,189.55,3692.96
19651338.0,منطقة الرياض,الرياض,المروة,2003/و أ,48/1004/14,سكني,شقة,1.0,332837.0,131.83,2524.74
19652040.0,منطقة الرياض,الرياض,المروة,2003/و/أ,139/2,سكني,شقة,1.0,550000.0,226.11,2432.44
19656109.0,منطقة الرياض,الرياض,المروة,2003/و/أ,139/2,سكني,شقة,1.0,300000.0,226.11,1326.79
19656195.0,منطقة الرياض,الرياض,المصفاة,2377,1400,سكني,أرض,1.0,350000.0,750.0,466.67
19650607.0,منطقة الرياض,الرياض,الملك عبد الله,3267,134/2,سكني,أرض,1.0,1459877.0,528.5,2762.3
19633055.0,منطقة الرياض,الرياض,المناخ,2783/أ,670,سكني,أرض,1.0,70000.0,252.52,277.21
19651101.0,منطقة الرياض,الرياض,المهدية,2566/ب,1055/1,سكني,أرض,1.0,776034.0,225.0,3449.04
19656553.0,منطقة الرياض,الرياض,بدر,2032/ج,443/1,سكني,أرض,1.0,446600.0,315.79,1414.24
19648871.0,منطقة الرياض,الرياض,شرق الرياض,3134,1458,سكني,أرض,1.0,370000.0,840.0,440.48
19656246.0,منطقة الرياض,الرياض,شرق الرياض,3149,2322,سكني,أرض,1.0,360000.0,900.0,400.0
19648842.0,منطقة الرياض,الرياض,شرق الرياض,3234,284,سكني,أرض,1.0,400000.0,2000.0,200.0
19633842.0,منطقة الرياض,الرياض,عريض,2746,4/338/د,سكني,أرض,1.0,300000.0,432.0,694.44
19648065.0,منطقة الرياض,الرياض,عريض,3042,759,تجاري,أرض,1.0,465000.0,450.0,1033.33
19654934.0,منطقة الرياض,الرياض,عريض,3094,738,سكني,أرض,1.0,230000.0,414.0,555.56
19650754.0,منطقة الرياض,الرياض,لبن,2351,1/3,زراعي,شقة,1.0,457387.0,134.21,3407.99
19650577.0,منطقة الرياض,الرياض,لبن,2351,4/2,زراعي,شقة,1.0,400000.0,124.37,3216.21
19649669.0,منطقة الرياض,الرياض,منفوحة,1191,102,سكني,أرض,1.0,340000.0,225.0,1511.11
19656473.0,منطقة الرياض,الرياض,نمار,2163,1309/2,سكني,أرض,1.0,633600.0,264.0,2400.0
19648418.0,منطقة الرياض,الرياض,نمار,3020,11257,تجاري,أرض,1.0,600000.0,945.25,634.75
19653751.0,منطقة الرياض,الرياض,نمار,3020,252,سكني,أرض,1.0,1100000.0,2132.37,515.86
19650118.0,منطقة الرياض,الرياض,نمار,3020,5242/2,سكني,أرض,1.0,410000.0,495.0,828.28
19624284.0,منطقة الرياض,الرياض,نمار,3020,867,سكني,أرض,1.0,950000.0,2169.0,437.99
19656097.0,منطقة الرياض,الرياض,نمار,3063,3990,تجاري,أرض,1.0,1410000.0,726.29,1941.37
19633133.0,منطقة الرياض,الزلفي,أخرى,أخرى,29,تجاري,أرض,1.0,150000.0,644.8,232.63
19624577.0,منطقة الرياض,المزاحميه,أخرى,أخرى,207,سكني,أرض,1.0,40000.0,783.0,51.09
19606411.0,منطقة الرياض,المزاحميه,أخرى,أخرى,442,سكني,أرض,1.0,29575.0,520.0,56.88
19652270.0,منطقة الرياض,المزاحميه,أخرى,أخرى,733,تجاري,أرض,1.0,1200000.0,675.0,1777.78
19652224.0,منطقة الرياض,المزاحميه,الربيع الثانى,أخرى,1081,زراعي,أرض زراعية,1.0,500000.0,2000.0,250.0
19656351.0,منطقة الرياض,المزاحميه,الربيع الثانى,أخرى,433,زراعي,أرض زراعية,1.0,225000.0,2000.0,112.5
19652582.0,منطقة الرياض,ثادق,حي/أخرى,أخرى,113,سكني,أرض,1.0,200000.0,500.0,400.0
19652459.0,منطقة الرياض,ثادق,حي/أخرى,أخرى,5,سكني,أرض,1.0,200000.0,525.0,380.95
19645186.0,منطقة الرياض,حريملاء,القرينة,406,222,سكني,أرض,1.0,630000.0,625.0,1008.0
19647038.0,منطقة الرياض,حريملاء,القرينة,610,350,سكني,أرض,1.0,650000.0,690.0,942.03
19653375.0,منطقة الرياض,حريملاء,ملهم,682,165,سكني,أرض,1.0,700000.0,650.0,1076.92
19653944.0,منطقة الرياض,رماح,أخرى,أخرى,130,تجاري,أرض,1.0,500000.0,600.0,833.33
19653889.0,منطقة الرياض,رماح,أخرى,أخرى,132,تجاري,أرض,1.0,500000.0,600.0,833.33
19656088.0,منطقة الرياض,رماح,أخرى,أخرى,602,سكني,أرض,1.0,1000000.0,630.0,1587.3
19653565.0,منطقة الرياض,شقراء,1558/ س,أخرى,25,سكني,أرض,1.0,50000.0,525.0,95.24
19653776.0,منطقة الرياض,شقراء,حي/أخرى,أخرى,281,سكني,أرض,1.0,150000.0,500.0,300.0
19650873.0,منطقة الرياض,شقراء,أخرى,أخرى,1066,سكني,أرض,1.0,100000.0,630.0,158.73
19653221.0,منطقة الرياض,شقراء,أخرى,أخرى,107,سكني,أرض,1.0,130000.0,650.0,200.0
19652043.0,منطقة الرياض,شقراء,أخرى,أخرى,1073,سكني,أرض,1.0,340000.0,660.0,515.15
19653213.0,منطقة الرياض,شقراء,أخرى,أخرى,234,سكني,أرض,1.0,110000.0,630.0,174.6
19647335.0,منطقة الرياض,شقراء,أخرى,أخرى,4066,سكني,أرض,1.0,100000.0,630.0,158.73
19647858.0,منطقة الرياض,شقراء,أخرى,أخرى,525,سكني,أرض,1.0,70000.0,186.07,376.2
19655994.0,منطقة الرياض,شقراء,البرود,679,844,سكني,أرض,1.0,30000.0,625.0,48.0
19656036.0,منطقة الرياض,شقراء,البرود,679,845,سكني,أرض,1.0,30000.0,625.0,48.0
19656133.0,منطقة الرياض,شقراء,البرود,679,858,سكني,أرض,1.0,35000.0,500.0,70.0
19656287.0,منطقة الرياض,شقراء,البرود,679,860,سكني,أرض,1.0,35000.0,500.0,70.0
19656301.0,منطقة الرياض,شقراء,البرود,679,861,سكني,أرض,1.0,35000.0,500.0,70.0
19656276.0,منطقة الرياض,شقراء,البرود,679,862,سكني,أرض,1.0,37000.0,600.0,61.67
19656181.0,منطقة الرياض,شقراء,البرود,679,863,سكني,أرض,1.0,37000.0,600.0,61.67
19627692.0,منطقة الرياض,شقراء,الفيضة,أخرى,145,سكني,أرض,1.0,39000.0,540.0,72.22
19646429.0,منطقة الرياض,شقراء,الفيضة,أخرى,147,سكني,أرض,1.0,39000.0,540.0,72.22
19654936.0,منطقة الرياض,ضرماء,البطين,282,97,سكني,أرض,1.0,509750.0,621.65,820.0
19654944.0,منطقة الرياض,ضرماء,البطين,282,99,سكني,أرض,1.0,488600.0,595.86,819.99
19651262.0,منطقة الرياض,عفيف,أخرى,أخرى,434,سكني,أرض,1.0,99000.0,400.0,247.5
19654406.0,منطقة مكة المكرمة,الطائف,الضبط,2274,4487,سكني,أرض,1.0,806387.0,639.99,1260.0
19653505.0,منطقة مكة المكرمة,الطائف,الضبط,2274,4488,تجاري,أرض,1.0,902070.0,702.0,1285.0
19651240.0,منطقة مكة المكرمة,الطائف,القيم,306/س/1415هـ,2/1,زراعي,شقة,1.0,350000.0,118.64,2950.1
19652901.0,منطقة مكة المكرمة,الطائف,الوسام,648/س/1420هـ,3303,سكني,أرض,1.0,300000.0,1018.76,294.48
19652445.0,منطقة مكة المكرمة,الطائف,الوسام,649/س/1420هـ,8147,زراعي,شقة,1.0,1210000.0,502.06,2410.07
19656353.0,منطقة مكة المكرمة,جده,الجزيرة,244/ج/س,567/2/2س,سكني,أرض,1.0,225000.0,434.0,518.43
19648477.0,منطقة مكة المكرمة,جده,الخليج,29/ج/س,1421/2,سكني,أرض,1.0,400000.0,450.0,888.89
19648517.0,منطقة مكة المكرمة,جده,الدرة,244/ج/س,2127/2/ز,سكني,أرض,1.0,350000.0,620.0,564.52
